T_inlet,T_initial,V_initial,Time_step,Temperature
315,295,0.045,1020,295.124
315,295,0.045,1080,295.207
315,295,0.045,1140,295.31
315,295,0.045,1200,295.43
315,295,0.045,1260,295.563
315,295,0.045,1320,295.707
315,295,0.045,1380,295.856
315,295,0.045,1440,296.012
315,295,0.045,1500,296.172
315,295,0.045,1560,296.335
315,295,0.045,1620,296.5
315,295,0.045,1680,296.666
315,295,0.045,1740,296.832
315,295,0.045,1800,296.999
315,295,0.045,1860,297.161
315,295,0.045,1920,297.323
315,295,0.045,1980,297.498
315,295,0.045,2040,297.72
315,295,0.045,2100,297.82
315,295,0.045,2160,297.995
315,295,0.045,2220,298.089
315,295,0.045,2280,298.244
315,295,0.045,2340,298.308
315,295,0.045,2400,298.543
315,295,0.045,2460,298.622
315,295,0.045,2520,298.93
315,295,0.05,60,295
315,295,0.05,120,295
315,295,0.05,180,295
315,295,0.05,240,295
315,295,0.05,300,295
315,295,0.05,360,295
315,295,0.05,420,295
315,295,0.05,480,295
315,295,0.05,540,295
315,295,0.05,600,295
315,295,0.05,660,295.001
315,295,0.05,720,295.002
315,295,0.05,780,295.005
315,295,0.05,840,295.018
315,295,0.05,900,295.05
315,295,0.05,960,295.108
315,295,0.05,1020,295.193
315,295,0.05,1080,295.304
315,295,0.05,1140,295.434
315,295,0.05,1200,295.581
315,295,0.05,1260,295.739
315,295,0.05,1320,295.906
315,295,0.05,1380,296.08
315,295,0.05,1440,296.257
315,295,0.05,1500,296.438
315,295,0.05,1560,296.621
315,295,0.05,1620,296.807
315,295,0.05,1680,296.992
315,295,0.05,1740,297.18
315,295,0.05,1800,297.378
315,295,0.05,1860,297.551
315,295,0.05,1920,297.736
315,295,0.05,1980,298.034
315,295,0.05,2040,298.118
315,295,0.05,2100,298.306
315,295,0.05,2160,298.395
315,295,0.05,2220,298.657
315,295,0.05,2280,298.787
315,295,0.05,2340,299.078
315,295,0.05,2400,299.155
315,295,0.05,2460,299.488
315,295,0.05,2520,299.289
315,295,0.055,60,295
315,295,0.055,120,295
315,295,0.055,180,295
315,295,0.055,240,295
315,295,0.055,300,295
315,295,0.055,360,295
315,295,0.055,420,295
315,295,0.055,480,295
315,295,0.055,540,295
315,295,0.055,600,295
315,295,0.055,660,295.001
315,295,0.055,720,295.003
315,295,0.055,780,295.01
315,295,0.055,840,295.035
315,295,0.055,900,295.087
315,295,0.055,960,295.17
315,295,0.055,1020,295.285
315,295,0.055,1080,295.423
315,295,0.055,1140,295.583
315,295,0.055,1200,295.756
315,295,0.055,1260,295.941
315,295,0.055,1320,296.132
315,295,0.055,1380,296.329
315,295,0.055,1440,296.528
315,295,0.055,1500,296.731
315,295,0.055,1560,296.939
315,295,0.055,1620,297.138
315,295,0.055,1680,297.403
315,295,0.055,1740,297.603
315,295,0.055,1800,297.823
315,295,0.055,1860,298.047
315,295,0.055,1920,298.062
315,295,0.055,1980,298.557
315,295,0.055,2040,298.281
315,295,0.055,2100,298.894
315,295,0.055,2160,298.824
315,295,0.055,2220,299.088
315,295,0.055,2280,299.299
315,295,0.055,2340,299.477
315,295,0.055,2400,299.603
315,295,0.055,2460,299.92
315,295,0.055,2520,299.797
315,295,0.06,60,295
315,295,0.06,120,295
315,295,0.06,180,295
315,295,0.06,240,295
315,295,0.06,300,295
315,295,0.06,360,295
315,295,0.06,420,295
315,295,0.06,480,295
315,295,0.06,540,295
315,295,0.06,600,295.001
315,295,0.06,660,295.001
315,295,0.06,720,295.005
315,295,0.06,780,295.021
315,295,0.06,840,295.064
315,295,0.06,900,295.142
315,295,0.06,960,295.257
315,295,0.06,1020,295.402
315,295,0.06,1080,295.571
315,295,0.06,1140,295.759
315,295,0.06,1200,295.958
315,295,0.06,1260,296.167
315,295,0.06,1320,296.38
315,295,0.06,1380,296.598
315,295,0.06,1440,296.824
315,295,0.06,1500,297.038
315,295,0.06,1560,297.284
315,295,0.06,1620,297.494
315,295,0.06,1680,297.63
315,295,0.06,1740,297.952
315,295,0.06,1800,298.094
315,295,0.06,1860,298.092
315,295,0.06,1920,298.597
315,295,0.06,1980,298.458
315,295,0.06,2040,299.282
315,295,0.06,2100,299.148
315,295,0.06,2160,299.272
315,295,0.06,2220,299.516
315,295,0.06,2280,299.916
315,295,0.06,2340,299.461
315,295,0.06,2400,300.141
315,295,0.06,2460,299.947
315,295,0.06,2520,300.92
320,290,0.04,60,290
320,290,0.04,120,290
320,290,0.04,180,290
320,290,0.04,240,290.028
320,290,0.04,300,290.793
320,290,0.04,360,291.008
320,290,0.04,420,290.656
320,290,0.04,480,290.524
320,290,0.04,540,290.523
320,290,0.04,600,290.546
320,290,0.04,660,290.547
320,290,0.04,720,290.553
320,290,0.04,780,290.555
320,290,0.04,840,290.563
320,290,0.04,900,290.593
320,290,0.04,960,290.673
320,290,0.04,1020,290.845
320,290,0.04,1080,291.071
320,290,0.04,1140,291.342
320,290,0.04,1200,291.543
320,290,0.04,1260,291.72
320,290,0.04,1320,291.881
320,290,0.04,1380,292.013
320,290,0.04,1440,292.122
320,290,0.04,1500,292.147
320,290,0.04,1560,292.231
320,290,0.04,1620,292.389
320,290,0.04,1680,292.513
320,290,0.04,1740,292.57
320,290,0.04,1800,292.748
320,290,0.04,1860,292.739
320,290,0.04,1920,292.728
320,290,0.04,1980,293.285
320,290,0.04,2040,293.538
320,290,0.04,2100,293.268
320,290,0.04,2160,293.654
320,290,0.04,2220,293.914
320,290,0.04,2280,294.349
320,290,0.04,2340,294.308
320,290,0.04,2400,294.924
320,290,0.04,2460,294.744
320,290,0.04,2520,295.307
320,290,0.045,60,290
320,290,0.045,120,290
320,290,0.045,180,290
320,290,0.045,240,290.218
320,290,0.045,300,291.101
320,290,0.045,360,290.777
320,290,0.045,420,290.546
320,290,0.045,480,290.506
320,290,0.045,540,290.537
320,290,0.045,600,290.547
320,290,0.045,660,290.544
320,290,0.045,720,290.536
320,290,0.045,780,290.534
320,290,0.045,840,290.566
320,290,0.045,900,290.682
320,290,0.045,960,290.899
320,290,0.045,1020,291.159
320,290,0.045,1080,291.459
320,290,0.045,1140,291.724
320,290,0.045,1200,291.946
320,290,0.045,1260,292.036
320,290,0.045,1320,292.082
320,290,0.045,1380,292.194
320,290,0.045,1440,292.265
320,290,0.045,1500,292.392
320,290,0.045,1560,292.406
320,290,0.045,1620,292.528
320,290,0.045,1680,292.668
320,290,0.045,1740,292.841
320,290,0.045,1800,292.993
320,290,0.045,1860,293.204
320,290,0.045,1920,293.351
320,290,0.045,1980,293.625
320,290,0.045,2040,294.391
320,290,0.045,2100,293.829
320,290,0.045,2160,294.61
320,290,0.045,2220,294.57
320,290,0.045,2280,294.786
320,290,0.045,2340,295.211
320,290,0.045,2400,295.3
320,290,0.045,2460,296.385
320,290,0.045,2520,296.13
320,290,0.05,60,290
320,290,0.05,120,290
320,290,0.05,180,290
320,290,0.05,240,290.6
320,290,0.05,300,291.025
320,290,0.05,360,290.642
320,290,0.05,420,290.505
320,290,0.05,480,290.51
320,290,0.05,540,290.538
320,290,0.05,600,290.538
320,290,0.05,660,290.526
320,290,0.05,720,290.517
320,290,0.05,780,290.553
320,290,0.05,840,290.668
320,290,0.05,900,290.861
320,290,0.05,960,291.136
320,290,0.05,1020,291.386
320,290,0.05,1080,291.696
320,290,0.05,1140,291.887
320,290,0.05,1200,291.995
320,290,0.05,1260,292.077
320,290,0.05,1320,292.23
320,290,0.05,1380,292.203
320,290,0.05,1440,292.365
320,290,0.05,1500,292.496
320,290,0.05,1560,292.519
320,290,0.05,1620,292.637
320,290,0.05,1680,293.007
320,290,0.05,1740,292.695
320,290,0.05,1800,293.345
320,290,0.05,1860,293.613
320,290,0.05,1920,293.519
320,290,0.05,1980,293.856
320,290,0.05,2040,294.551
320,290,0.05,2100,294.94
320,290,0.05,2160,295
320,290,0.05,2220,294.983
320,290,0.05,2280,295.684
320,290,0.05,2340,295.813
320,290,0.05,2400,295.826
320,290,0.05,2460,296.44
320,290,0.05,2520,296.904
320,290,0.055,60,290
320,290,0.055,120,290
320,290,0.055,180,290
320,290,0.055,240,290.97
320,290,0.055,300,290.891
320,290,0.055,360,290.568
320,290,0.055,420,290.49
320,290,0.055,480,290.517
320,290,0.055,540,290.533
320,290,0.055,600,290.521
320,290,0.055,660,290.504
320,290,0.055,720,290.527
320,290,0.055,780,290.63
320,290,0.055,840,290.815
320,290,0.055,900,291.131
320,290,0.055,960,291.473
320,290,0.055,1020,291.715
320,290,0.055,1080,291.854
320,290,0.055,1140,292.073
320,290,0.055,1200,292.087
320,290,0.055,1260,292.261
320,290,0.055,1320,292.271
320,290,0.055,1380,292.33
320,290,0.055,1440,292.509
320,290,0.055,1500,292.791
320,290,0.055,1560,292.652
320,290,0.055,1620,292.896
320,290,0.055,1680,293.598
320,290,0.055,1740,293.66
320,290,0.055,1800,293.919
320,290,0.055,1860,293.928
320,290,0.055,1920,294.739
320,290,0.055,1980,294.598
320,290,0.055,2040,295.112
320,290,0.055,2100,295.174
320,290,0.055,2160,296.114
320,290,0.055,2220,296.509
320,290,0.055,2280,296.592
320,290,0.055,2340,296.716
320,290,0.055,2400,297.322
320,290,0.055,2460,297.702
320,290,0.055,2520,298.093
320,290,0.06,60,290
320,290,0.06,120,290
320,290,0.06,180,290.001
320,290,0.06,240,291.147
320,290,0.06,300,290.789
320,290,0.06,360,290.525
320,290,0.06,420,290.492
320,290,0.06,480,290.523
320,290,0.06,540,290.519
320,290,0.06,600,290.498
320,290,0.06,660,290.501
320,290,0.06,720,290.593
320,290,0.06,780,290.803
320,290,0.06,840,291.093
320,290,0.06,900,291.381
320,290,0.06,960,291.679
320,290,0.06,1020,291.85
320,290,0.06,1080,292.025
320,290,0.06,1140,292.142
320,290,0.06,1200,292.232
320,290,0.06,1260,292.32
320,290,0.06,1320,292.437
320,290,0.06,1380,292.568
320,290,0.06,1440,292.649
320,290,0.06,1500,292.981
320,290,0.06,1560,293.449
320,290,0.06,1620,293.76
320,290,0.06,1680,293.853
320,290,0.06,1740,294.383
320,290,0.06,1800,294.074
320,290,0.06,1860,294.561
320,290,0.06,1920,295.223
320,290,0.06,1980,295.848
320,290,0.06,2040,295.803
320,290,0.06,2100,295.795
320,290,0.06,2160,297.144
320,290,0.06,2220,296.919
320,290,0.06,2280,297.535
320,290,0.06,2340,297.788
320,290,0.06,2400,298.358
320,290,0.06,2460,298.182
320,290,0.06,2520,298.902
320,291,0.04,60,291
320,291,0.04,120,291
320,291,0.04,180,291
320,291,0.04,240,291.575
320,291,0.04,300,291.586
320,291,0.04,360,291.38
320,291,0.04,420,291.294
320,291,0.04,480,291.272
320,291,0.04,540,291.26
320,291,0.04,600,291.252
320,291,0.04,660,291.251
320,291,0.04,720,291.26
320,291,0.04,780,291.29
320,291,0.04,840,291.365
320,291,0.04,900,291.51
320,291,0.04,960,291.659
320,291,0.04,1020,291.83
320,291,0.04,1080,292.035
320,291,0.04,1140,292.147
320,291,0.04,1200,292.22
320,291,0.04,1260,292.315
320,291,0.04,1320,292.426
320,291,0.04,1380,292.492
320,291,0.04,1440,292.612
320,291,0.04,1500,292.659
320,291,0.04,1560,292.861
320,291,0.04,1620,293.099
320,291,0.04,1680,292.958
320,291,0.04,1740,293.217
320,291,0.04,1800,293.185
320,291,0.04,1860,293.288
320,291,0.04,1920,293.943
320,291,0.04,1980,294.054
320,291,0.04,2040,294.125
320,291,0.04,2100,294.451
320,291,0.04,2160,294.275
320,291,0.04,2220,294.946
320,291,0.04,2280,294.904
320,291,0.04,2340,295.264
320,291,0.04,2400,295.759
320,291,0.04,2460,295.997
320,291,0.04,2520,295.836
320,291,0.045,60,291
320,291,0.045,120,291
320,291,0.045,180,291
320,291,0.045,240,291.672
320,291,0.045,300,291.511
320,291,0.045,360,291.332
320,291,0.045,420,291.274
320,291,0.045,480,291.257
320,291,0.045,540,291.245
320,291,0.045,600,291.241
320,291,0.045,660,291.247
320,291,0.045,720,291.277
320,291,0.045,780,291.358
320,291,0.045,840,291.51
320,291,0.045,900,291.668
320,291,0.045,960,291.847
320,291,0.045,1020,292.06
320,291,0.045,1080,292.219
320,291,0.045,1140,292.288
320,291,0.045,1200,292.377
320,291,0.045,1260,292.461
320,291,0.045,1320,292.591
320,291,0.045,1380,292.692
320,291,0.045,1440,292.8
320,291,0.045,1500,292.933
320,291,0.045,1560,293.106
320,291,0.045,1620,293.478
320,291,0.045,1680,293.647
320,291,0.045,1740,294.184
320,291,0.045,1800,294.144
320,291,0.045,1860,294.508
320,291,0.045,1920,294.463
320,291,0.045,1980,294.974
320,291,0.045,2040,294.938
320,291,0.045,2100,294.91
320,291,0.045,2160,295.404
320,291,0.045,2220,295.74
320,291,0.045,2280,296.07
320,291,0.045,2340,296.609
320,291,0.045,2400,296.531
320,291,0.045,2460,296.857
320,291,0.045,2520,296.825
320,291,0.05,60,291
320,291,0.05,120,291
320,291,0.05,180,291.013
320,291,0.05,240,291.658
320,291,0.05,300,291.438
320,291,0.05,360,291.295
320,291,0.05,420,291.251
320,291,0.05,480,291.234
320,291,0.05,540,291.225
320,291,0.05,600,291.229
320,291,0.05,660,291.255
320,291,0.05,720,291.325
320,291,0.05,780,291.466
320,291,0.05,840,291.623
320,291,0.05,900,291.854
320,291,0.05,960,292.038
320,291,0.05,1020,292.212
320,291,0.05,1080,292.323
320,291,0.05,1140,292.38
320,291,0.05,1200,292.488
320,291,0.05,1260,292.561
320,291,0.05,1320,292.655
320,291,0.05,1380,292.83
320,291,0.05,1440,293.293
320,291,0.05,1500,293.258
320,291,0.05,1560,293.317
320,291,0.05,1620,293.874
320,291,0.05,1680,293.624
320,291,0.05,1740,294.48
320,291,0.05,1800,294.629
320,291,0.05,1860,294.542
320,291,0.05,1920,294.496
320,291,0.05,1980,295.007
320,291,0.05,2040,295.469
320,291,0.05,2100,295.353
320,291,0.05,2160,295.811
320,291,0.05,2220,296.613
320,291,0.05,2280,296.889
320,291,0.05,2340,297.272
320,291,0.05,2400,297.226
320,291,0.05,2460,297.621
320,291,0.05,2520,297.935
320,291,0.055,60,291
320,291,0.055,120,291
320,291,0.055,180,291.094
320,291,0.055,240,291.622
320,291,0.055,300,291.382
320,291,0.055,360,291.27
320,291,0.055,420,291.233
320,291,0.055,480,291.217
320,291,0.055,540,291.215
320,291,0.055,600,291.233
320,291,0.055,660,291.297
320,291,0.055,720,291.418
320,291,0.055,780,291.577
320,291,0.055,840,291.783
320,291,0.055,900,292.012
320,291,0.055,960,292.112
320,291,0.055,1020,292.246
320,291,0.055,1080,292.342
320,291,0.055,1140,292.383
320,291,0.055,1200,292.7
320,291,0.055,1260,292.574
320,291,0.055,1320,292.867
320,291,0.055,1380,293.171
320,291,0.055,1440,293.32
320,291,0.055,1500,293.608
320,291,0.055,1560,293.582
320,291,0.055,1620,294.292
320,291,0.055,1680,294.019
320,291,0.055,1740,294.324
320,291,0.055,1800,295.108
320,291,0.055,1860,295.317
320,291,0.055,1920,295.281
320,291,0.055,1980,295.613
320,291,0.055,2040,295.694
320,291,0.055,2100,296.18
320,291,0.055,2160,297.138
320,291,0.055,2220,297.497
320,291,0.055,2280,297.54
320,291,0.055,2340,297.631
320,291,0.055,2400,298.376
320,291,0.055,2460,298.41
320,291,0.055,2520,298.423
320,291,0.06,60,291
320,291,0.06,120,291
320,291,0.06,180,291.239
320,291,0.06,240,291.564
320,291,0.06,300,291.337
320,291,0.06,360,291.248
320,291,0.06,420,291.214
320,291,0.06,480,291.201
320,291,0.06,540,291.21
320,291,0.06,600,291.258
320,291,0.06,660,291.361
320,291,0.06,720,291.504
320,291,0.06,780,291.739
320,291,0.06,840,291.952
320,291,0.06,900,292.07
320,291,0.06,960,292.155
320,291,0.06,1020,292.274
320,291,0.06,1080,292.439
320,291,0.06,1140,292.572
320,291,0.06,1200,292.779
320,291,0.06,1260,292.981
320,291,0.06,1320,293.189
320,291,0.06,1380,293.233
320,291,0.06,1440,293.801
320,291,0.06,1500,294.024
320,291,0.06,1560,294.436
320,291,0.06,1620,294.524
320,291,0.06,1680,295.051
320,291,0.06,1740,295.391
320,291,0.06,1800,295.482
320,291,0.06,1860,296.083
320,291,0.06,1920,296.69
320,291,0.06,1980,296.482
320,291,0.06,2040,296.908
320,291,0.06,2100,296.741
320,291,0.06,2160,297.33
320,291,0.06,2220,297.709
320,291,0.06,2280,298.197
320,291,0.06,2340,298.356
320,291,0.06,2400,298.733
320,291,0.06,2460,299.137
320,291,0.06,2520,299.849
320,292,0.04,60,292
320,292,0.04,120,292
320,292,0.04,180,292.001
320,292,0.04,240,292.018
320,292,0.04,300,292.017
320,292,0.04,360,292.012
320,292,0.04,420,292.009
320,292,0.04,480,292.009
320,292,0.04,540,292.013
320,292,0.04,600,292.023
320,292,0.04,660,292.043
320,292,0.04,720,292.092
320,292,0.04,780,292.161
320,292,0.04,840,292.261
320,292,0.04,900,292.341
320,292,0.04,960,292.436
320,292,0.04,1020,292.551
320,292,0.04,1080,292.643
320,292,0.04,1140,292.702
320,292,0.04,1200,292.787
320,292,0.04,1260,292.915
320,292,0.04,1320,293.138
320,292,0.04,1380,293.439
320,292,0.04,1440,293.302
320,292,0.04,1500,293.648
320,292,0.04,1560,293.837
320,292,0.04,1620,293.645
320,292,0.04,1680,293.902
320,292,0.04,1740,294.144
320,292,0.04,1800,294.496
320,292,0.04,1860,294.748
320,292,0.04,1920,294.765
320,292,0.04,1980,294.991
320,292,0.04,2040,295.072
320,292,0.04,2100,295.267
320,292,0.04,2160,295.759
320,292,0.04,2220,295.678
320,292,0.04,2280,296.142
320,292,0.04,2340,296.106
320,292,0.04,2400,296.458
320,292,0.04,2460,296.842
320,292,0.04,2520,296.684
320,292,0.045,60,292
320,292,0.045,120,292
320,292,0.045,180,292
320,292,0.045,240,292.004
320,292,0.045,300,292.005
320,292,0.045,360,292.006
320,292,0.045,420,292.006
320,292,0.045,480,292.008
320,292,0.045,540,292.013
320,292,0.045,600,292.028
320,292,0.045,660,292.066
320,292,0.045,720,292.14
320,292,0.045,780,292.229
320,292,0.045,840,292.351
320,292,0.045,900,292.455
320,292,0.045,960,292.552
320,292,0.045,1020,292.625
320,292,0.045,1080,292.74
320,292,0.045,1140,292.915
320,292,0.045,1200,293.02
320,292,0.045,1260,293.143
320,292,0.045,1320,293.612
320,292,0.045,1380,293.465
320,292,0.045,1440,293.491
320,292,0.045,1500,294.164
320,292,0.045,1560,294.114
320,292,0.045,1620,294.437
320,292,0.045,1680,294.157
320,292,0.045,1740,294.733
320,292,0.045,1800,294.527
320,292,0.045,1860,295.021
320,292,0.045,1920,295.334
320,292,0.045,1980,295.469
320,292,0.045,2040,295.573
320,292,0.045,2100,296.35
320,292,0.045,2160,296.137
320,292,0.045,2220,296.559
320,292,0.045,2280,297.111
320,292,0.045,2340,297.1
320,292,0.045,2400,296.933
320,292,0.045,2460,297.324
320,292,0.045,2520,298.144
320,292,0.05,60,292
320,292,0.05,120,292
320,292,0.05,180,292
320,292,0.05,240,292
320,292,0.05,300,292.001
320,292,0.05,360,292.003
320,292,0.05,420,292.005
320,292,0.05,480,292.008
320,292,0.05,540,292.017
320,292,0.05,600,292.047
320,292,0.05,660,292.112
320,292,0.05,720,292.215
320,292,0.05,780,292.333
320,292,0.05,840,292.423
320,292,0.05,900,292.526
320,292,0.05,960,292.596
320,292,0.05,1020,292.763
320,292,0.05,1080,292.816
320,292,0.05,1140,293.126
320,292,0.05,1200,293.431
320,292,0.05,1260,293.238
320,292,0.05,1320,293.655
320,292,0.05,1380,293.959
320,292,0.05,1440,293.884
320,292,0.05,1500,294.081
320,292,0.05,1560,294.382
320,292,0.05,1620,294.701
320,292,0.05,1680,294.698
320,292,0.05,1740,294.66
320,292,0.05,1800,295.209
320,292,0.05,1860,295.663
320,292,0.05,1920,296.025
320,292,0.05,1980,296.049
320,292,0.05,2040,295.932
320,292,0.05,2100,296.785
320,292,0.05,2160,297.203
320,292,0.05,2220,297.068
320,292,0.05,2280,297.549
320,292,0.05,2340,298.045
320,292,0.05,2400,297.876
320,292,0.05,2460,298.375
320,292,0.05,2520,298.29
320,292,0.055,60,292
320,292,0.055,120,292
320,292,0.055,180,292
320,292,0.055,240,292
320,292,0.055,300,292
320,292,0.055,360,292.001
320,292,0.055,420,292.003
320,292,0.055,480,292.007
320,292,0.055,540,292.023
320,292,0.055,600,292.072
320,292,0.055,660,292.162
320,292,0.055,720,292.273
320,292,0.055,780,292.367
320,292,0.055,840,292.488
320,292,0.055,900,292.583
320,292,0.055,960,292.756
320,292,0.055,1020,292.866
320,292,0.055,1080,293.009
320,292,0.055,1140,293.278
320,292,0.055,1200,293.557
320,292,0.055,1260,293.619
320,292,0.055,1320,293.807
320,292,0.055,1380,294.109
320,292,0.055,1440,294.201
320,292,0.055,1500,294.345
320,292,0.055,1560,294.833
320,292,0.055,1620,295.292
320,292,0.055,1680,295.341
320,292,0.055,1740,295.434
320,292,0.055,1800,295.471
320,292,0.055,1860,296.107
320,292,0.055,1920,296.48
320,292,0.055,1980,296.681
320,292,0.055,2040,297.281
320,292,0.055,2100,297.111
320,292,0.055,2160,297.795
320,292,0.055,2220,298.409
320,292,0.055,2280,298.265
320,292,0.055,2340,298.192
320,292,0.055,2400,298.642
320,292,0.055,2460,298.878
320,292,0.055,2520,299.361
320,292,0.06,60,292
320,292,0.06,120,292
320,292,0.06,180,292
320,292,0.06,240,292
320,292,0.06,300,292
320,292,0.06,360,292.002
320,292,0.06,420,292.003
320,292,0.06,480,292.01
320,292,0.06,540,292.04
320,292,0.06,600,292.109
320,292,0.06,660,292.203
320,292,0.06,720,292.331
320,292,0.06,780,292.453
320,292,0.06,840,292.551
320,292,0.06,900,292.662
320,292,0.06,960,292.813
320,292,0.06,1020,292.964
320,292,0.06,1080,292.999
320,292,0.06,1140,293.363
320,292,0.06,1200,293.729
320,292,0.06,1260,293.961
320,292,0.06,1320,294.329
320,292,0.06,1380,294.431
320,292,0.06,1440,294.48
320,292,0.06,1500,294.884
320,292,0.06,1560,294.949
320,292,0.06,1620,295.431
320,292,0.06,1680,295.491
320,292,0.06,1740,296.085
320,292,0.06,1800,296.119
320,292,0.06,1860,296.393
320,292,0.06,1920,297.07
320,292,0.06,1980,297.375
320,292,0.06,2040,297.715
320,292,0.06,2100,298.024
320,292,0.06,2160,298.325
320,292,0.06,2220,298.143
320,292,0.06,2280,298.905
320,292,0.06,2340,298.976
320,292,0.06,2400,299.71
320,292,0.06,2460,300.267
320,292,0.06,2520,300.58
320,293,0.04,60,293
320,293,0.04,120,293
320,293,0.04,180,293
320,293,0.04,240,293
320,293,0.04,300,293
320,293,0.04,360,293
320,293,0.04,420,293
320,293,0.04,480,293
320,293,0.04,540,293
320,293,0.04,600,293
320,293,0.04,660,293
320,293,0.04,720,293.003
320,293,0.04,780,293.016
320,293,0.04,840,293.052
320,293,0.04,900,293.124
320,293,0.04,960,293.21
320,293,0.04,1020,293.259
320,293,0.04,1080,293.438
320,293,0.04,1140,293.592
320,293,0.04,1200,293.647
320,293,0.04,1260,293.769
320,293,0.04,1320,293.972
320,293,0.04,1380,294.081
320,293,0.04,1440,294.146
320,293,0.04,1500,294.332
320,293,0.04,1560,294.602
320,293,0.04,1620,294.581
320,293,0.04,1680,294.843
320,293,0.04,1740,294.966
320,293,0.04,1800,295.311
320,293,0.04,1860,295.65
320,293,0.04,1920,295.713
320,293,0.04,1980,296.022
320,293,0.04,2040,296.361
320,293,0.04,2100,296.254
320,293,0.04,2160,296.557
320,293,0.04,2220,296.821
320,293,0.04,2280,297.117
320,293,0.04,2340,297.201
320,293,0.04,2400,297.552
320,293,0.04,2460,297.733
320,293,0.04,2520,297.818
320,293,0.045,60,293
320,293,0.045,120,293
320,293,0.045,180,293
320,293,0.045,240,293
320,293,0.045,300,293
320,293,0.045,360,293
320,293,0.045,420,293
320,293,0.045,480,293
320,293,0.045,540,293
320,293,0.045,600,293
320,293,0.045,660,293.001
320,293,0.045,720,293.008
320,293,0.045,780,293.033
320,293,0.045,840,293.086
320,293,0.045,900,293.193
320,293,0.045,960,293.323
320,293,0.045,1020,293.43
320,293,0.045,1080,293.575
320,293,0.045,1140,293.722
320,293,0.045,1200,293.817
320,293,0.045,1260,294.019
320,293,0.045,1320,294.074
320,293,0.045,1380,294.203
320,293,0.045,1440,294.502
320,293,0.045,1500,294.837
320,293,0.045,1560,294.961
320,293,0.045,1620,295.104
320,293,0.045,1680,295.362
320,293,0.045,1740,295.784
320,293,0.045,1800,295.719
320,293,0.045,1860,296.102
320,293,0.045,1920,296.325
320,293,0.045,1980,296.59
320,293,0.045,2040,296.683
320,293,0.045,2100,297.178
320,293,0.045,2160,297.362
320,293,0.045,2220,297.753
320,293,0.045,2280,297.542
320,293,0.045,2340,297.872
320,293,0.045,2400,298.375
320,293,0.045,2460,298.097
320,293,0.045,2520,298.805
320,293,0.05,60,293
320,293,0.05,120,293
320,293,0.05,180,293
320,293,0.05,240,293
320,293,0.05,300,293
320,293,0.05,360,293
320,293,0.05,420,293
320,293,0.05,480,293
320,293,0.05,540,293
320,293,0.05,600,293
320,293,0.05,660,293.003
320,293,0.05,720,293.018
320,293,0.05,780,293.07
320,293,0.05,840,293.162
320,293,0.05,900,293.232
320,293,0.05,960,293.366
320,293,0.05,1020,293.525
320,293,0.05,1080,293.723
320,293,0.05,1140,293.829
320,293,0.05,1200,293.994
320,293,0.05,1260,294.17
320,293,0.05,1320,294.357
320,293,0.05,1380,294.619
320,293,0.05,1440,294.845
320,293,0.05,1500,295.062
320,293,0.05,1560,295.422
320,293,0.05,1620,295.512
320,293,0.05,1680,295.722
320,293,0.05,1740,296.149
320,293,0.05,1800,296.345
320,293,0.05,1860,296.99
320,293,0.05,1920,296.678
320,293,0.05,1980,297.39
320,293,0.05,2040,297.064
320,293,0.05,2100,297.975
320,293,0.05,2160,297.914
320,293,0.05,2220,298.361
320,293,0.05,2280,298.438
320,293,0.05,2340,298.462
320,293,0.05,2400,298.875
320,293,0.05,2460,299.041
320,293,0.05,2520,299.57
320,293,0.055,60,293
320,293,0.055,120,293
320,293,0.055,180,293
320,293,0.055,240,293
320,293,0.055,300,293
320,293,0.055,360,293
320,293,0.055,420,293
320,293,0.055,480,293
320,293,0.055,540,293
320,293,0.055,600,293.001
320,293,0.055,660,293.008
320,293,0.055,720,293.045
320,293,0.055,780,293.124
320,293,0.055,840,293.229
320,293,0.055,900,293.365
320,293,0.055,960,293.564
320,293,0.055,1020,293.689
320,293,0.055,1080,293.823
320,293,0.055,1140,294.049
320,293,0.055,1200,294.166
320,293,0.055,1260,294.254
320,293,0.055,1320,294.641
320,293,0.055,1380,294.986
320,293,0.055,1440,295.241
320,293,0.055,1500,295.604
320,293,0.055,1560,295.896
320,293,0.055,1620,296.041
320,293,0.055,1680,296.578
320,293,0.055,1740,296.47
320,293,0.055,1800,297.064
320,293,0.055,1860,297.092
320,293,0.055,1920,297.373
320,293,0.055,1980,297.809
320,293,0.055,2040,297.923
320,293,0.055,2100,298.283
320,293,0.055,2160,298.3
320,293,0.055,2220,298.476
320,293,0.055,2280,299.508
320,293,0.055,2340,299.089
320,293,0.055,2400,299.224
320,293,0.055,2460,299.801
320,293,0.055,2520,300.366
320,293,0.06,60,293
320,293,0.06,120,293
320,293,0.06,180,293
320,293,0.06,240,293
320,293,0.06,300,293
320,293,0.06,360,293
320,293,0.06,420,293
320,293,0.06,480,293
320,293,0.06,540,293
320,293,0.06,600,293.002
320,293,0.06,660,293.018
320,293,0.06,720,293.068
320,293,0.06,780,293.171
320,293,0.06,840,293.289
320,293,0.06,900,293.49
320,293,0.06,960,293.656
320,293,0.06,1020,293.739
320,293,0.06,1080,293.938
320,293,0.06,1140,294.264
320,293,0.06,1200,294.478
320,293,0.06,1260,295.011
320,293,0.06,1320,295.152
